time/s	Ewe/V	I/mA	error	Ece/V	
1.860637352996346E+003	-1.4930287E-001	-1.9600061E-001	0	-5.1683910E-005
1.860641952996230E+003	-1.4827192E-001	-1.9599679E-001	0	-1.0895303E-004
1.860646152996123E+003	-1.4714549E-001	-1.9599298E-001	0	4.3764623E-005
1.860650552996012E+003	-1.4609544E-001	-1.9599362E-001	0	4.3764623E-005
1.860653952995926E+003	-1.4506447E-001	-1.9599870E-001	0	-8.9863323E-005
1.860657752995830E+003	-1.4405261E-001	-1.9599934E-001	0	5.5852106E-006
1.860661152995744E+003	-1.4298345E-001	-1.9599743E-001	0	-2.0440157E-004
1.860664952995648E+003	-1.4197159E-001	-1.9599298E-001	0	-1.3504496E-005
1.860668352995563E+003	-1.4090244E-001	-1.9599552E-001	0	4.3764623E-005
1.860671952995472E+003	-1.3977602E-001	-1.9599362E-001	0	-7.0773618E-005
1.860675752995376E+003	-1.3872597E-001	-1.9599679E-001	0	-3.2594202E-005
1.860678952995295E+003	-1.3761863E-001	-1.9599679E-001	0	-3.2594202E-005
1.860682952995194E+003	-1.3649221E-001	-1.9599552E-001	0	-7.0773618E-005
1.860686952995093E+003	-1.3534670E-001	-1.9599934E-001	0	8.1944032E-005
1.860690352995007E+003	-1.3431574E-001	-1.9599362E-001	0	-3.2594202E-005
1.860693552994926E+003	-1.3330387E-001	-1.9599424E-001	0	6.2854328E-005
1.860697152994835E+003	-1.3221563E-001	-1.9599998E-001	0	8.1944032E-005
1.860700752994744E+003	-1.3118467E-001	-1.9599807E-001	0	-1.3504496E-005
1.860703952994663E+003	-1.3007733E-001	-1.9600061E-001	0	-5.1683910E-005
1.860707952994562E+003	-1.2906547E-001	-1.9599934E-001	0	-7.0773618E-005
1.860711552994471E+003	-1.2801541E-001	-1.9599743E-001	0	-1.2804274E-004
1.860715152994380E+003	-1.2698445E-001	-1.9599488E-001	0	5.5852106E-006
1.860718952994284E+003	-1.2595348E-001	-1.9599870E-001	0	-3.2594202E-005
1.860722352994198E+003	-1.2490343E-001	-1.9599615E-001	0	2.4674917E-005
1.860726552994092E+003	-1.2377702E-001	-1.9599488E-001	0	5.5852106E-006
1.860730752993986E+003	-1.2276515E-001	-1.9598916E-001	0	-7.0773618E-005
1.860734552993890E+003	-1.2161963E-001	-1.9599424E-001	0	1.0103374E-004
1.860738952993779E+003	-1.2060776E-001	-1.9599488E-001	0	-5.1683910E-005
1.860742752993683E+003	-1.1959589E-001	-1.9599362E-001	0	8.1944032E-005
1.860747352993567E+003	-1.1858401E-001	-1.9599362E-001	0	-1.3504496E-005
1.860750952993476E+003	-1.1749578E-001	-1.9599488E-001	0	4.3764623E-005
1.860756352993340E+003	-1.1642663E-001	-1.9599552E-001	0	-1.3504496E-005
1.860760552993233E+003	-1.1539567E-001	-1.9599679E-001	0	-8.9863323E-005
1.860765352993112E+003	-1.1426925E-001	-1.9599107E-001	0	-1.2804274E-004
1.860770752992976E+003	-1.1320011E-001	-1.9599743E-001	0	-1.0895303E-004
1.860775952992844E+003	-1.1215005E-001	-1.9599870E-001	0	5.5852106E-006
1.860780752992723E+003	-1.1111908E-001	-1.9600698E-001	0	-7.0773618E-005
1.860786552992577E+003	-1.1006903E-001	-1.9599234E-001	0	2.4674917E-005
1.860792152992435E+003	-1.0903807E-001	-1.9599488E-001	0	-8.9863323E-005
1.860797352992304E+003	-1.0796893E-001	-1.9599488E-001	0	6.2854328E-005
1.860804352992127E+003	-1.0688069E-001	-1.9599552E-001	0	8.1944032E-005
1.860810752991965E+003	-1.0575426E-001	-1.9599870E-001	0	-5.1683910E-005
1.860817952991783E+003	-1.0470421E-001	-1.9599743E-001	0	8.1944032E-005
1.860824552991617E+003	-1.0369234E-001	-1.9599679E-001	0	8.1944032E-005
1.860831152991450E+003	-1.0266138E-001	-1.9599362E-001	0	2.4674917E-005
1.860838352991268E+003	-1.0163041E-001	-1.9599362E-001	0	8.1944032E-005
1.860845952991076E+003	-1.0061854E-001	-1.9599234E-001	0	8.1944032E-005
1.860854952990849E+003	-9.9511214E-002	-1.9599807E-001	0	-1.3504496E-005
1.860863752990626E+003	-9.8442070E-002	-1.9599552E-001	0	1.0103374E-004
1.860872752990399E+003	-9.7430199E-002	-1.9599679E-001	0	-1.0895303E-004
1.860883352990131E+003	-9.6227407E-002	-1.9599807E-001	0	1.3921315E-004
1.860895552989823E+003	-9.5215537E-002	-1.9599934E-001	0	-3.2594202E-005
1.860907152989530E+003	-9.4146393E-002	-1.9599743E-001	0	-5.1683910E-005
1.860919352989222E+003	-9.3115427E-002	-1.9599679E-001	0	4.3764623E-005
1.860931752988909E+003	-9.2046283E-002	-1.9599743E-001	0	-8.9863323E-005
1.860946752988530E+003	-9.0996228E-002	-1.9599870E-001	0	1.0103374E-004
1.860963352988110E+003	-8.9984357E-002	-1.9599615E-001	0	-8.9863323E-005
1.860980152987686E+003	-8.8953398E-002	-1.9599424E-001	0	4.3764623E-005
1.860999552987196E+003	-8.7750606E-002	-1.9599424E-001	0	6.2854328E-005
1.861023352986595E+003	-8.6738735E-002	-1.9599615E-001	0	4.3764623E-005
1.861046952985998E+003	-8.5726865E-002	-1.9599488E-001	0	-1.3504496E-005
1.861075152985286E+003	-8.4676810E-002	-1.9599488E-001	0	-1.2804274E-004
1.861107952984457E+003	-8.3664939E-002	-1.9599424E-001	0	1.0103374E-004
1.861141152983619E+003	-8.2653068E-002	-1.9600125E-001	0	8.1944032E-005
1.861186552982472E+003	-8.1622109E-002	-1.9599488E-001	0	-8.9863323E-005
1.861237952981173E+003	-8.0610238E-002	-1.9599934E-001	0	8.1944032E-005
1.861300352979597E+003	-7.9598367E-002	-1.9599298E-001	0	2.4674917E-005
1.861380752977566E+003	-7.8529216E-002	-1.9599234E-001	0	-8.9863323E-005
1.861485752974913E+003	-7.7517346E-002	-1.9599552E-001	0	6.2854328E-005
1.861641952970967E+003	-7.6505482E-002	-1.9599362E-001	0	-1.3504496E-005
1.861835152966087E+003	-7.5493611E-002	-1.9599362E-001	0	-5.1683910E-005
1.862188352957164E+003	-7.4462645E-002	-1.9599552E-001	0	-1.3504496E-005
1.863042552935585E+003	-7.3393501E-002	-1.9599998E-001	0	-8.9863323E-005
1.866931752837336E+003	-7.4443556E-002	-1.9599615E-001	0	-1.3504496E-005
1.869633552769083E+003	-7.5474516E-002	-1.9599552E-001	0	-1.0895303E-004
1.872189152704523E+003	-7.6581843E-002	-1.9599870E-001	0	4.3764623E-005
1.874919952635537E+003	-7.7593714E-002	-1.9599743E-001	0	1.5830285E-004
1.877735952564399E+003	-7.8605585E-002	-1.9599870E-001	0	1.5830285E-004
1.880719152489037E+003	-7.9617456E-002	-1.9599615E-001	0	4.3764623E-005
1.883894952408809E+003	-8.0629326E-002	-1.9600125E-001	0	-8.9863323E-005
1.887519152317254E+003	-8.1660293E-002	-1.9599870E-001	0	5.5852106E-006
1.891534152215827E+003	-8.2672164E-002	-1.9599807E-001	0	-1.2804274E-004
1.895748352109367E+003	-8.3703123E-002	-1.9599870E-001	0	-5.1683910E-005
1.896205552097817E+003	-8.3512202E-002	-1.9599488E-001	0	2.4674917E-005
