time/s	Ewe/V	I/mA	error	Ece/V	
1.860437753001388E+003	-1.5944612E-001	-1.9599971E-001	0	1.4704900E-005
1.860440553001317E+003	-1.5841521E-001	-1.9600035E-001	0	7.1976414E-005
1.860443353001247E+003	-1.5732703E-001	-1.9600607E-001	0	1.1015742E-004
1.860445753001186E+003	-1.5631521E-001	-1.9600798E-001	0	3.3795404E-005
1.860448753001110E+003	-1.5530337E-001	-1.9600543E-001	0	-2.3476110E-005
1.860451553001039E+003	-1.5425338E-001	-1.9600734E-001	0	9.1066919E-005
1.860454153000974E+003	-1.5320337E-001	-1.9599906E-001	0	5.2885909E-005
1.860457553000888E+003	-1.5217245E-001	-1.9600417E-001	0	-9.9838129E-005
1.860460353000817E+003	-1.5106517E-001	-1.9600226E-001	0	5.2885909E-005
1.860462953000751E+003	-1.5001516E-001	-1.9599397E-001	0	1.4833843E-004
1.860466553000661E+003	-1.4898425E-001	-1.9600162E-001	0	3.3795404E-005
1.860469953000575E+003	-1.4793424E-001	-1.9600417E-001	0	1.2924793E-004
1.860473753000479E+003	-1.4678879E-001	-1.9600226E-001	0	7.1976414E-005
1.860476953000398E+003	-1.4573878E-001	-1.9599906E-001	0	7.1976414E-005
1.860480553000307E+003	-1.4468877E-001	-1.9599780E-001	0	5.2885909E-005
1.860484153000216E+003	-1.4367695E-001	-1.9600353E-001	0	9.1066919E-005
1.860487953000120E+003	-1.4260785E-001	-1.9599971E-001	0	5.2885909E-005
1.860492153000014E+003	-1.4153875E-001	-1.9600226E-001	0	5.2885909E-005
1.860496352999908E+003	-1.4041239E-001	-1.9600035E-001	0	1.1015742E-004
1.860500352999807E+003	-1.3938147E-001	-1.9600162E-001	0	-6.1657120E-005
1.860505352999680E+003	-1.3833146E-001	-1.9600162E-001	0	1.6742894E-004
1.860509952999564E+003	-1.3730055E-001	-1.9600734E-001	0	5.2885909E-005
1.860514552999448E+003	-1.3621236E-001	-1.9599971E-001	0	-4.3856053E-006
1.860520552999296E+003	-1.3502872E-001	-1.9600035E-001	0	9.1066919E-005
1.860525952999160E+003	-1.3399780E-001	-1.9600096E-001	0	-4.2566615E-005
1.860531952999008E+003	-1.3298598E-001	-1.9599780E-001	0	2.4379096E-004
1.860537752998862E+003	-1.3189779E-001	-1.9599780E-001	0	3.3795404E-005
1.860544352998695E+003	-1.3077143E-001	-1.9600353E-001	0	1.2924793E-004
1.860551952998503E+003	-1.2956870E-001	-1.9599524E-001	0	-6.1657120E-005
1.860560352998291E+003	-1.2848051E-001	-1.9599843E-001	0	1.1015742E-004
1.860568752998079E+003	-1.2746868E-001	-1.9600478E-001	0	5.2885909E-005
1.860576552997882E+003	-1.2643777E-001	-1.9600226E-001	0	-6.1657120E-005
1.860585552997654E+003	-1.2540685E-001	-1.9599652E-001	0	1.4833843E-004
1.860594552997427E+003	-1.2439503E-001	-1.9600669E-001	0	7.1976414E-005
1.860605152997159E+003	-1.2338320E-001	-1.9600226E-001	0	3.3795404E-005
1.860617352996851E+003	-1.2233320E-001	-1.9600096E-001	0	7.1976414E-005
1.860629552996543E+003	-1.2130228E-001	-1.9599462E-001	0	5.2885909E-005
1.860642952996204E+003	-1.2025228E-001	-1.9600096E-001	0	1.1015742E-004
1.860658752995805E+003	-1.1922137E-001	-1.9600162E-001	0	3.3795404E-005
