time/s	Ewe/V	I/mA	error	Ece/V	
9.328319764346816E+001	9.2816977E-003	-1.0562641E-002	0	-7.6713877E-006
1.032831973908469E+002	9.2816977E-003	-7.9015987E-003	0	-7.6713877E-006
1.132831971382257E+002	9.2053376E-003	-6.4463620E-003	0	4.9591574E-005
1.232831968856044E+002	9.2816977E-003	-5.2768271E-003	0	-1.0310966E-004
1.332831966329832E+002	9.3580587E-003	-4.4750785E-003	0	4.9591574E-005
1.432831963803619E+002	9.2053376E-003	-3.9708028E-003	0	-6.4934356E-005
1.532831961277407E+002	9.1862474E-003	-3.5478272E-003	0	-2.6759042E-005
1.632831958751194E+002	9.2244279E-003	-3.2014907E-003	0	1.1416267E-005
1.732831956224982E+002	9.3007879E-003	-2.9708752E-003	0	-8.4022009E-005
1.832831953698769E+002	9.2816977E-003	-2.6846270E-003	0	1.0685454E-004
1.932831951172557E+002	9.2626074E-003	-2.4796643E-003	0	6.8679226E-005
2.032831948646344E+002	9.2816977E-003	-2.3563679E-003	0	1.1416267E-005
2.132831946120132E+002	9.3389684E-003	-2.1936069E-003	0	-2.6759042E-005
2.232831943593919E+002	9.2626074E-003	-2.0349196E-003	0	1.1416267E-005
2.332831941067707E+002	9.2244279E-003	-1.8733679E-003	0	-4.5846697E-005
2.432831938541494E+002	9.3198782E-003	-1.8216814E-003	0	4.9591574E-005
2.532831936015282E+002	9.3771489E-003	-1.6874369E-003	0	-1.0310966E-004
2.632831933489069E+002	9.4153285E-003	-1.6446620E-003	0	-7.6713877E-006
2.732831930962857E+002	9.3007879E-003	-1.5678962E-003	0	-6.4934356E-005
2.832831928436644E+002	9.1671571E-003	-1.4918309E-003	0	-7.6713877E-006
2.932831925910432E+002	9.2816977E-003	-1.4523660E-003	0	-1.4128498E-004
3.032831923384219E+002	9.3007879E-003	-1.3475928E-003	0	-2.6759042E-005
3.132831920858007E+002	9.2435181E-003	-1.3230228E-003	0	-2.6759042E-005
3.232831918331794E+002	9.2053376E-003	-1.2653531E-003	0	8.7766879E-005
3.332831915805582E+002	9.3007879E-003	-1.2412922E-003	0	3.0503921E-005
3.432831913279369E+002	9.2626074E-003	-1.2405283E-003	0	-2.6759042E-005
3.532831910753157E+002	9.2626074E-003	-1.1728650E-003	0	-2.6759042E-005
3.632831908226945E+002	9.2816977E-003	-1.1355006E-003	0	-7.6713877E-006
3.732831905700732E+002	9.3389684E-003	-1.0811408E-003	0	3.0503921E-005
3.832831903174520E+002	9.2626074E-003	-1.0787856E-003	0	-1.4128498E-004
3.932831900648307E+002	9.2244279E-003	-1.0332736E-003	0	1.1416267E-005
4.032831898122095E+002	9.2053376E-003	-1.0283086E-003	0	8.7766879E-005
4.132831895595882E+002	9.3198782E-003	-9.7184838E-004	0	-1.6037263E-004
4.232831893069670E+002	9.2816977E-003	-9.7133906E-004	0	6.8679226E-005
4.332831890543457E+002	9.2244279E-003	-9.1513345E-004	0	6.8679226E-005
4.432831888017245E+002	9.3389684E-003	-8.8133360E-004	0	-7.6713877E-006
4.532831885491032E+002	9.2435181E-003	-8.7433169E-004	0	-6.4934356E-005
4.632831882964820E+002	9.2816977E-003	-8.4104115E-004	0	-6.4934356E-005
4.732831880438607E+002	9.2053376E-003	-8.2041754E-004	0	-6.4934356E-005
4.832831877912395E+002	9.3198782E-003	-7.9565641E-004	0	4.9591574E-005
4.932831875386182E+002	9.1671571E-003	-8.1818958E-004	0	-1.6037263E-004
5.032831872859970E+002	9.3389684E-003	-8.1086956E-004	0	-4.5846697E-005
5.132831870333757E+002	9.2435181E-003	-8.1500702E-004	0	-1.9854793E-004
5.232831867807545E+002	9.2435181E-003	-7.5288152E-004	0	-2.6759042E-005
5.332831865281332E+002	9.2816977E-003	-7.3989632E-004	0	-1.0310966E-004
5.432831862755120E+002	9.3580587E-003	-7.3499500E-004	0	4.9591574E-005
5.532831860228907E+002	9.3580587E-003	-7.0876989E-004	0	-1.0310966E-004
5.632831857702695E+002	9.2244279E-003	-7.3060294E-004	0	-7.6713877E-006
5.732831855176482E+002	9.2244279E-003	-6.8063522E-004	0	-4.5846697E-005
5.832831852650270E+002	9.3007879E-003	-6.6363980E-004	0	-7.6713877E-006
5.932831850124057E+002	9.2816977E-003	-6.4772653E-004	0	-2.6759042E-005
6.032831847597845E+002	9.2816977E-003	-6.7611580E-004	0	-8.4022009E-005
6.132831845071632E+002	9.2626074E-003	-6.8044430E-004	0	3.0503921E-005
6.232831842545420E+002	9.3389684E-003	-6.0081424E-004	0	6.8679226E-005
6.332831840019207E+002	9.3389684E-003	-6.1965553E-004	0	1.0685454E-004
6.432831837492995E+002	9.2244279E-003	-6.1717309E-004	0	-8.4022009E-005
6.532831834966782E+002	9.3389684E-003	-6.4855401E-004	0	1.1416267E-005
6.632831832440570E+002	9.2626074E-003	-5.7299773E-004	0	-7.6713877E-006
6.732831829914358E+002	9.2816977E-003	-5.6720531E-004	0	1.1416267E-005
6.832831827388145E+002	9.1289766E-003	-6.0533360E-004	0	-8.4022009E-005
6.932831824861933E+002	9.3198782E-003	-5.4136215E-004	0	-4.5846697E-005
7.032831822335720E+002	9.3198782E-003	-5.5173761E-004	0	-1.4128498E-004
7.132831819809508E+002	9.2626074E-003	-5.4785481E-004	0	-4.5846697E-005
7.232831817283295E+002	9.3580587E-003	-5.2156602E-004	0	1.1416267E-005
7.332831814757083E+002	9.3771489E-003	-5.4632715E-004	0	1.1416267E-005
7.432831812230870E+002	9.3198782E-003	-5.1233626E-004	0	-2.6759042E-005
7.532831809704658E+002	9.3198782E-003	-5.3646090E-004	0	-7.6713877E-006
7.632831807178445E+002	9.3389684E-003	-5.0628925E-004	0	4.9591574E-005
7.732831804652233E+002	9.4344188E-003	-5.3359644E-004	0	-4.5846697E-005
7.832831802126020E+002	9.3198782E-003	-4.8725697E-004	0	-2.6759042E-005
7.932831799599808E+002	9.3580587E-003	-5.1169976E-004	0	-4.5846697E-005
8.032831797073595E+002	9.3389684E-003	-5.0189719E-004	0	-4.5846697E-005
8.132831794547383E+002	9.3389684E-003	-4.3792580E-004	0	-1.2219732E-004
8.232831792021170E+002	9.3580587E-003	-4.9298571E-004	0	-4.5846697E-005
8.332831789494958E+002	9.3580587E-003	-4.9304939E-004	0	-8.4022009E-005
8.432831786968745E+002	9.2244279E-003	-4.8165550E-004	0	6.8679226E-005
8.532831784442533E+002	9.3198782E-003	-4.5944055E-004	0	-8.4022009E-005
8.632831781916320E+002	9.3389684E-003	-4.6949770E-004	0	-1.0310966E-004
8.732831779390108E+002	9.3198782E-003	-4.3722556E-004	0	-7.6713877E-006
8.832831776863895E+002	9.2435181E-003	-4.4187222E-004	0	1.2594218E-004
8.932831774337683E+002	9.2626074E-003	-4.8070072E-004	0	-4.5846697E-005
9.032831771811470E+002	9.2244279E-003	-4.0151615E-004	0	8.7766879E-005
9.132831769285258E+002	9.2626074E-003	-4.4180863E-004	0	-1.4128498E-004
9.232831766759045E+002	9.3389684E-003	-4.3238795E-004	0	4.9591574E-005
9.332831764232833E+002	9.2816977E-003	-4.5294789E-004	0	8.7766879E-005
9.432831761706620E+002	9.3007879E-003	-3.9476895E-004	0	1.1416267E-005
9.532831759180408E+002	9.2435181E-003	-4.3614348E-004	0	-6.4934356E-005
9.632831756654195E+002	9.3198782E-003	-3.8375694E-004	0	1.6411749E-004
9.732831754127983E+002	9.2816977E-003	-3.9922466E-004	0	-2.6759042E-005
9.832831751601771E+002	9.2626074E-003	-3.7522742E-004	0	-8.4022009E-005
9.932831749075558E+002	9.2053376E-003	-4.2213980E-004	0	8.7766879E-005
1.003283174654935E+003	9.2816977E-003	-3.6236949E-004	0	-1.2219732E-004
1.013283174402313E+003	9.2626074E-003	-3.8127450E-004	0	-1.0310966E-004
1.023283174149692E+003	9.3007879E-003	-3.6567944E-004	0	6.8679226E-005
1.033283173897071E+003	9.2626074E-003	-3.7993776E-004	0	-2.6759042E-005
1.043283173644450E+003	9.2244279E-003	-4.0807243E-004	0	-4.5846697E-005
1.053283173391828E+003	9.2626074E-003	-3.9954294E-004	0	-1.4128498E-004
1.063283173139207E+003	9.4344188E-003	-3.6192391E-004	0	4.9591574E-005
1.073283172886586E+003	9.3771489E-003	-3.7166287E-004	0	-6.4934356E-005
1.083283172633965E+003	9.2626074E-003	-4.0317117E-004	0	-7.6713877E-006
1.093283172381343E+003	9.3389684E-003	-3.0890087E-004	0	-6.4934356E-005
1.103283172128722E+003	9.2626074E-003	-3.9725142E-004	0	-6.4934356E-005
